what,kind,bundleId,bundleVersion,description,time
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317505771677
opened,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505774934
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505775082
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317505784954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317505791535
opened,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505807619
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505807733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317505808705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317505819014
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505822610
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505823877
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317505845747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317505853423
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317505853453
opened,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505859975
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505860104
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505865184
closed,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505865184
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505870049
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505871731
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317505880404
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505884700
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505887125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317505902019
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505903634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317505906483
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505916736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317505927750
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505929625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317505933255
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317505938914
started,bundle,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor",1317505957346
started,bundle,org.maven.ide.eclipse.refactoring,0.12.1.20110112-1712,"org.maven.ide.eclipse.refactoring",1317505957382
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505990683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317505995062
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317505996432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317505999428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506007219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506008272
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317506008810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317506017742
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317506019328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506024867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506025781
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317506026987
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317506028086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317506039227
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1317506044909
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317506064121
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317506200570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506256728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506257692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506259948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506390507
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317506397661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506403405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506411314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506419620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506442445
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506443959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506462285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506476318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506477650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506486716
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506490056
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506491501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506492844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506493711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506521075
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506521927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506526826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506531250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506531828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506553635
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317506561636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506566595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506567259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506569472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506570155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506570839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506579728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506582745
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506587128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506597112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506603663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506613005
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317506614940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506621194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506663186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506663835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506668138
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1317506668151
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317506669078
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317506676380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506679789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317506707602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506708787
started,bundle,org.eclipse.iam.core,0.11.0.201001181900,"org.eclipse.iam.core",1317506712834
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1317506712848
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1317506712853
error,log,,,"Plug-in 'org.maven.ide.eclipse.refactoring' contributed an invalid Menu Extension (Path: 'org.eclipse.jdt.ui.refactoring.menu' is invalid): org.maven.ide.eclipse.editor.RenameProjectAction",1317506712921
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1317506714289
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1317506714290
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1317506714309
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1317506714310
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506714523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506734087
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317506735897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317506756797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317506766147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317506791607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506808007
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317506810882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506813261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317506814344
opened,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317506820047
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317506820123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506820756
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317506822839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506847901
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317506852656
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317506861095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317506899044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1317506905000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506906049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506961307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506963499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506966899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506971384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317506987974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1317506997553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317507002728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317507003435
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317507009964
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317507012457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507038309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507046194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507052007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507077754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507081888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507082906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317507092326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507103825
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507116535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507124451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507127593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507131711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507147688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507162322
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507164636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317507167646
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317507173312
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317507182034
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317507184715
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317507189870
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317507192323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317507206694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317507229472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317507236490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507243367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507246991
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317507250586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507258501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507265018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507292020
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507293479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317507297607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507306167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507308291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507309188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507317535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317507319987
executed,command,com.adobe.flexbuilder.editorcore,4.0.1.277662,"com.adobe.flexide.editorcore.smart.home",1317507323017
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507331815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507338888
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317507341187
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317507351637
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507352297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507365890
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317507373422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507376390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507419796
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317507420666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1317507429994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507438707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317507456565
started,bundle,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui",1317507461051
started,bundle,runjettyrun.jetty7,1.3.1,"runjettyrun.jetty7",1317507461088
started,bundle,runjettyrun.jetty8,1.3.1,"runjettyrun.jetty8",1317507461089
started,bundle,runjettyrun,1.3.1,"runjettyrun",1317507461100
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1317507461137
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1317507461279
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.ui",1317507461300
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1317507461350
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1317507461351
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1317507461354
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1317507461361
started,bundle,org.eclipse.wst.common.modulecore,1.2.6.v201103310300,"org.eclipse.wst.common.modulecore",1317507461398
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1317507462847
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1317507462856
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317507464097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1317507470925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1317507475887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317507493257
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317507509606
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1317507515583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317507548427
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317507558156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317507558403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317507558623
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317507558861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317507559155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317507564118
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1317507569121
