what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.iam.search.archiva,0.11.0.201001181900,"org.eclipse.iam.search.archiva",1317508889732
started,bundle,org.eclipse.iam.search.lucene,0.11.0.201001181900,"org.eclipse.iam.search.lucene",1317508889797
error,log,,,"Cannot init search providers: Plug-in org.eclipse.iam.ui was unable to load class org.eclipse.iam.ui.core.BuiltinArtifactSearchProvider.",1317508889805
started,bundle,org.eclipse.iam.search.core,0.11.0.201001181900,"org.eclipse.iam.search.core",1317508889810
started,bundle,org.eclipse.iam.ui,0.11.0.201001181900,"org.eclipse.iam.ui",1317508889882
started,bundle,org.eclipse.iam.pom.model,0.11.0.201001181900,"org.eclipse.iam.pom.model",1317508889951
started,bundle,org.eclipse.iam.pom.model.edit,0.11.0.201001181900,"org.eclipse.iam.pom.model.edit",1317508889953
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1317508890152
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1317508890152
started,bundle,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui",1317508891911
started,bundle,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui",1317508892023
started,bundle,org.maven.ide.eclipse.editor.xml,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.xml",1317508892094
started,bundle,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.ui",1317508892277
started,bundle,org.eclipse.jst.jsp.core,1.2.305.v201104281428,"org.eclipse.jst.jsp.core",1317508892317
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1317508892486
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1317508892599
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1317508892687
started,bundle,org.eclipse.core.databinding.property,1.3.0.I20100601-0800,"org.eclipse.core.databinding.property",1317508892773
started,bundle,org.eclipse.emf.databinding.edit,1.2.0.v20100914-1218,"org.eclipse.emf.databinding.edit",1317508892798
started,bundle,org.eclipse.jst.j2ee.core,1.2.5.v201104261700,"org.eclipse.jst.j2ee.core",1317508893697
started,bundle,org.eclipse.jem,2.0.401.v201104271300,"org.eclipse.jem",1317508893717
started,bundle,org.eclipse.jst.j2ee,1.1.405.v201104141500,"org.eclipse.jst.j2ee",1317508893803
error,log,,,"Cannot parse C:\\Users\\Marcelo\\.m2\\repository\\com\\adobe\\flex\\compiler\\4.1.0.16075\\compiler-4.1.0.16075.pom\nonly whitespace content allowed before start tag and not # (position: START_DOCUMENT seen #... @1:1) ",1317508895550
started,bundle,org.eclipse.jem.workbench,2.0.301.v201104271300,"org.eclipse.jem.workbench",1317508895604
opened,editor,org.eclipse.iam.pomeditor,0.11.0.201001181900,"org.eclipse.iam.pomeditor.formeditor.MavenPomFormEditor",1317508895773
activated,editor,org.eclipse.iam.pomeditor,0.11.0.201001181900,"org.eclipse.iam.pomeditor.formeditor.MavenPomFormEditor",1317508895973
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1317508896257
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1317508896740
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1317508897041
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1317508897165
error,log,,,"Cannot parse C:\\Users\\Marcelo\\.m2\\repository\\com\\adobe\\flex\\framework\\flex-framework\\4.1.0.16075\\flex-framework-4.1.0.16075.pom\nonly whitespace content allowed before start tag and not # (position: START_DOCUMENT seen #... @1:1) ",1317508897951
error,log,,,"Cannot parse C:\\Users\\Marcelo\\.m2\\repository\\com\\adobe\\flex\\framework\\framework\\3.2.0.3958\\framework-3.2.0.3958.pom\nonly whitespace content allowed before start tag and not # (position: START_DOCUMENT seen #... @1:1) ",1317508897989
error,log,,,"Cannot parse C:\\Users\\Marcelo\\.m2\\repository\\com\\adobe\\flex\\framework\\playerglobal\\3.2.0.3958\\playerglobal-3.2.0.3958.pom\nonly whitespace content allowed before start tag and not # (position: START_DOCUMENT seen #... @1:1) ",1317508898072
error,log,,,"Cannot parse C:\\Users\\Marcelo\\.m2\\repository\\com\\adobe\\flexunit\\flexunit\\4.0-rc-1\\flexunit-4.0-rc-1.pom\nonly whitespace content allowed before start tag and not # (position: START_DOCUMENT seen #... @1:1) ",1317508898281
error,log,,,"Cannot parse C:\\Users\\Marcelo\\.m2\\repository\\org\\graniteds\\granite-generator\\1.1.0\\granite-generator-1.1.0.pom\nonly whitespace content allowed before start tag and not # (position: START_DOCUMENT seen #... @1:1) ",1317508907723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317508911325
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317508914294
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317508918282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317508919109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317508925334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317508932073
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317508941295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317508945610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317508946660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317508952395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317508969199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317508974611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509112959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509115224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509117462
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317509119233
opened,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.as.editor.asdocviewer",1317509119422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509125483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509135967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509138122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509556876
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317509561071
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317509568492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509572018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509652015
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1317509665312
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317509672513
error,log,,,"Plug-in 'org.maven.ide.eclipse.refactoring' contributed an invalid Menu Extension (Path: 'org.eclipse.jdt.ui.refactoring.menu' is invalid): org.maven.ide.eclipse.editor.RenameProjectAction",1317509672881
error,log,,,"Plug-in 'org.maven.ide.eclipse.refactoring' contributed an invalid Menu Extension (Path: 'org.eclipse.jdt.ui.refactoring.menu' is invalid): org.maven.ide.eclipse.editor.RenameProjectAction",1317509685246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509686460
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509723663
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317509723693
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317509725081
error,log,,,"Plug-in 'org.maven.ide.eclipse.refactoring' contributed an invalid Menu Extension (Path: 'org.eclipse.jdt.ui.refactoring.menu' is invalid): org.maven.ide.eclipse.editor.RenameProjectAction",1317509725183
error,log,,,"Plug-in 'org.maven.ide.eclipse.refactoring' contributed an invalid Menu Extension (Path: 'org.eclipse.jdt.ui.refactoring.menu' is invalid): org.maven.ide.eclipse.editor.RenameProjectAction",1317509731168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509735141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509737278
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1317509737288
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1317509761330
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317509764375
error,log,,,"Plug-in 'org.maven.ide.eclipse.refactoring' contributed an invalid Menu Extension (Path: 'org.eclipse.jdt.ui.refactoring.menu' is invalid): org.maven.ide.eclipse.editor.RenameProjectAction",1317509764492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509769457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509786199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317509790019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317510894724
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317510912861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1317510938796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317510944856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317510956983
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317510968691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317510975071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317510978971
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317510991379
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317510994191
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317510995260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317511009614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317511017070
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1317511021266
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317511024616
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317511064875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317511076965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317511151249
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.packageexplorer",1317511162059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317511165195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317511353856
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317511355554
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511356525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511356824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511357113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511357402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511357740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511358047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511358302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511358553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511358846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511359046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511359286
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511359553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511359833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511360108
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511360413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511360763
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511361149
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511362013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511362894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511363398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511363877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511364180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511364447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511364720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511365018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511365410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511365798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511366708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511367131
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511371629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511374356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511375705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1317511397466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1317511399064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1317511409908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1317511410749
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317511411653
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1317511411657
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317511414842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.forwardHistory",1317511414846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.forwardHistory",1317511416907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317511433298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317511434963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317511452540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317511545836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511573642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511573984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511574242
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511574634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511575606
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511577553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511578035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511578453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511587494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511588027
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511588488
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511588995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511589838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511590744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317511591647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511593219
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317511594598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317511636641
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317511641166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317511645034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317511651320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317511696653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317511697067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317512637456
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317512639222
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317512646989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317512652729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317512657750
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317512657794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317512660912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317512662958
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1317512663005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317512678185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317512679563
